time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
16.403,2026-06-26T00:36:46.613700,15682.574,42556.812,21.587,206.224,0.017,3.417,0.0
16.453,2026-06-26T00:36:46.664097,15686.031,42556.812,30.076,206.224,0.017,0.01,0.0
16.542,2026-06-26T00:36:46.753103,15754.336,42625.117,23.851,206.549,0.017,3.66,0.0
16.592,2026-06-26T00:36:46.803472,15754.336,42625.117,16.928,206.549,0.017,0.01,0.0
16.681,2026-06-26T00:36:46.892410,15754.336,42625.117,12.166,206.874,0.017,3.657,0.0
16.732,2026-06-26T00:36:46.942767,15754.336,42625.117,8.749,206.875,0.017,0.01,0.0
16.821,2026-06-26T00:36:47.031707,15754.336,42625.117,6.467,207.199,0.017,3.656,0.0
16.871,2026-06-26T00:36:47.082047,15754.336,42625.117,14.05,207.2,0.017,0.01,0.0
16.966,2026-06-26T00:36:47.177129,15769.879,42649.77,24.861,207.524,0.017,3.42,0.0
17.016,2026-06-26T00:36:47.227504,15773.535,42649.77,32.129,207.525,0.017,0.01,0.0
17.111,2026-06-26T00:36:47.322416,15847.289,42718.07,36.68,207.849,0.017,3.426,0.0
17.162,2026-06-26T00:36:47.372765,15847.289,42718.07,25.908,207.85,0.017,0.01,0.0
17.25,2026-06-26T00:36:47.461632,15847.289,42718.07,18.453,208.174,0.017,3.66,0.0
17.301,2026-06-26T00:36:47.511975,15847.289,42718.07,13.149,208.175,0.017,0.01,0.0
17.39,2026-06-26T00:36:47.600746,15847.289,42718.07,9.548,208.5,0.017,3.663,0.0
17.44,2026-06-26T00:36:47.651109,15847.289,42718.07,6.962,208.5,0.017,0.01,0.0
17.547,2026-06-26T00:36:47.758232,15852.582,42728.504,16.108,208.825,0.017,3.035,0.0
17.642,2026-06-26T00:36:47.852817,15943.098,42813.879,25.551,209.149,0.017,3.433,0.0
17.692,2026-06-26T00:36:47.903203,15943.098,42813.879,18.118,209.15,0.017,0.01,0.0
17.781,2026-06-26T00:36:47.992173,15943.098,42813.879,12.999,209.474,0.017,3.655,0.0
17.831,2026-06-26T00:36:48.042502,15943.098,42813.879,9.332,209.475,0.017,0.01,0.0
17.92,2026-06-26T00:36:48.131340,15943.098,42813.879,6.876,209.799,0.017,3.661,0.0
17.97,2026-06-26T00:36:48.181696,15943.098,42813.879,5.045,209.8,0.017,0.01,0.0
18.079,2026-06-26T00:36:48.290428,15944.539,42830.957,13.518,210.125,0.017,2.989,0.0
18.174,2026-06-26T00:36:48.384939,15951.137,42830.957,24.366,210.449,0.017,3.435,0.0
18.224,2026-06-26T00:36:48.435302,15954.594,42830.957,32.113,210.45,0.017,0.01,0.0
18.32,2026-06-26T00:36:48.530915,16045.551,42916.332,37.323,210.774,0.017,3.401,0.0
18.37,2026-06-26T00:36:48.581269,16045.551,42916.332,26.358,210.775,0.017,0.01,0.0
18.459,2026-06-26T00:36:48.670173,16045.551,42916.332,18.82,211.1,0.017,3.658,0.0
18.509,2026-06-26T00:36:48.720517,16045.551,42916.332,13.406,211.1,0.017,0.01,0.0
18.598,2026-06-26T00:36:48.809441,16045.551,42916.332,9.701,211.425,0.017,3.66,0.0
18.649,2026-06-26T00:36:48.859775,16045.551,42916.332,7.023,211.425,0.017,0.01,0.0
18.762,2026-06-26T00:36:48.973260,16046.016,42933.406,15.703,211.75,0.017,2.863,0.0
18.857,2026-06-26T00:36:49.068174,16052.688,42933.406,25.957,212.074,0.017,3.42,0.0
18.907,2026-06-26T00:36:49.118532,16056.227,42933.406,32.902,212.075,0.017,0.01,0.0
19.002,2026-06-26T00:36:49.213327,16062.508,42933.406,37.902,212.399,0.017,3.429,0.0
19.052,2026-06-26T00:36:49.263693,16130.926,43001.707,32.109,212.4,0.017,0.01,0.0
19.141,2026-06-26T00:36:49.352469,16130.926,43001.707,22.82,212.725,0.017,3.662,0.0
19.192,2026-06-26T00:36:49.402832,16130.926,43001.707,16.206,212.725,0.017,0.01,0.0
19.282,2026-06-26T00:36:49.492719,16130.926,43001.707,11.684,213.05,0.017,3.625,0.0
19.332,2026-06-26T00:36:49.543075,16130.926,43001.707,8.411,213.051,0.017,0.01,0.0
19.444,2026-06-26T00:36:49.655679,16130.926,43001.707,14.198,213.376,0.017,2.894,0.0
19.533,2026-06-26T00:36:49.744418,16199.23,43070.012,13.717,213.702,0.017,3.67,0.0
