time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
212.533,2026-06-26T02:23:45.690695,14592.066,43118.934,0.799,3561.642,33621.434,0.019,0.0
212.584,2026-06-26T02:23:45.741632,14592.066,43118.934,0.836,3561.643,33621.434,0.019,0.0
212.635,2026-06-26T02:23:45.792569,14592.066,43118.934,0.815,3561.644,33621.434,0.019,0.0
212.686,2026-06-26T02:23:45.843526,14592.066,43118.934,0.8,3561.645,33621.434,0.02,0.0
212.737,2026-06-26T02:23:45.894442,14602.07,43118.934,0.836,3561.646,33621.434,0.019,0.0
212.788,2026-06-26T02:23:45.945364,14601.113,43118.934,0.816,3561.647,33621.434,0.019,0.0
212.839,2026-06-26T02:23:45.996257,14601.113,43118.934,0.801,3561.648,33621.434,0.02,0.0
212.89,2026-06-26T02:23:46.047179,14611.117,43118.934,0.791,3561.649,33621.434,0.019,0.0
212.941,2026-06-26T02:23:46.098060,14607.609,43118.934,0.784,3561.65,33621.434,0.02,0.0
212.992,2026-06-26T02:23:46.148962,14607.609,43118.934,0.779,3561.651,33621.434,0.019,0.0
213.043,2026-06-26T02:23:46.199890,14605.875,43118.934,0.776,3561.652,33621.434,0.019,0.0
213.094,2026-06-26T02:23:46.250805,14613.879,43118.934,0.773,3561.653,33621.434,0.019,0.0
213.145,2026-06-26T02:23:46.301735,14627.156,43118.934,0.771,3561.654,33621.434,0.02,0.0
213.195,2026-06-26T02:23:46.352629,14627.781,43118.934,0.77,3561.655,33621.434,0.019,0.0
213.246,2026-06-26T02:23:46.403587,14605.879,43118.934,0.769,3561.656,33621.434,0.019,0.0
213.297,2026-06-26T02:23:46.454485,14605.879,43118.934,0.769,3561.657,33621.434,0.02,0.0
213.348,2026-06-26T02:23:46.505409,14605.879,43118.934,0.768,3561.657,33621.434,0.019,0.0
213.399,2026-06-26T02:23:46.556319,14592.082,43118.934,0.768,3561.658,33621.434,0.019,0.0
213.45,2026-06-26T02:23:46.607253,14572.078,43118.934,0.768,3561.659,33621.434,0.019,0.0
213.501,2026-06-26T02:23:46.658195,14572.078,43118.934,0.767,3561.66,33621.434,0.019,0.0
213.552,2026-06-26T02:23:46.709114,14572.078,43118.934,0.813,3561.661,33621.434,0.019,0.0
213.603,2026-06-26T02:23:46.760097,14564.648,43118.934,0.799,3561.662,33621.434,0.019,0.0
213.654,2026-06-26T02:23:46.811047,14564.648,43118.934,0.881,3561.663,33621.434,0.019,0.0
213.705,2026-06-26T02:23:46.862007,14574.652,43118.934,0.847,3561.664,33621.434,0.019,0.0
213.756,2026-06-26T02:23:46.912955,14574.652,43118.934,0.823,3561.665,33621.434,0.019,0.0
213.807,2026-06-26T02:23:46.963934,14571.238,43118.934,0.806,3561.666,33621.434,0.019,0.0
213.858,2026-06-26T02:23:47.014906,14580.516,43118.934,0.84,3561.667,33621.434,0.019,0.0
213.909,2026-06-26T02:23:47.065890,14579.617,43118.934,0.818,3561.668,33621.434,0.019,0.0
213.96,2026-06-26T02:23:47.116838,14579.098,43118.934,0.802,3561.669,33621.434,0.019,0.0
214.011,2026-06-26T02:23:47.167817,14579.098,43118.934,0.792,3561.67,33621.434,0.019,0.0
214.062,2026-06-26T02:23:47.218777,14579.098,43118.934,0.784,3561.671,33621.434,0.019,0.0
214.113,2026-06-26T02:23:47.269748,14599.719,43118.934,0.779,3561.672,33621.434,0.019,0.0
214.164,2026-06-26T02:23:47.320717,14600.996,43118.934,0.775,3561.673,33621.434,0.019,0.0
214.215,2026-06-26T02:23:47.371713,14579.098,43118.934,0.772,3561.674,33621.434,0.019,0.0
214.265,2026-06-26T02:23:47.422682,14579.098,43118.934,0.771,3561.675,33621.434,0.019,0.0
214.316,2026-06-26T02:23:47.473665,14579.098,43118.934,0.768,3561.676,33621.434,0.019,0.0
214.368,2026-06-26T02:23:47.524918,14579.098,43118.934,0.767,3561.677,33621.434,0.019,0.0
214.419,2026-06-26T02:23:47.575898,14579.098,43118.934,0.813,3561.678,33621.434,0.019,0.0
214.47,2026-06-26T02:23:47.626844,14563.199,43118.934,0.753,3561.679,33621.434,0.019,0.0
214.521,2026-06-26T02:23:47.677826,14563.199,43118.934,0.803,3561.68,33621.434,0.019,0.0
214.572,2026-06-26T02:23:47.728784,14563.199,43118.934,0.792,3561.681,33621.434,0.019,0.0
214.623,2026-06-26T02:23:47.779755,14565.484,43118.934,0.83,3561.682,33621.434,0.019,0.0
214.674,2026-06-26T02:23:47.830706,14545.48,43118.934,0.811,3561.683,33621.434,0.019,0.0
214.724,2026-06-26T02:23:47.881695,14531.789,43118.934,0.798,3561.684,33621.434,0.019,0.0
214.775,2026-06-26T02:23:47.932673,14527.996,43118.934,0.834,3561.685,33621.434,0.019,0.0
214.826,2026-06-26T02:23:47.983656,14527.996,43118.934,0.86,3561.686,33621.434,0.019,0.0
214.877,2026-06-26T02:23:48.034604,14527.996,43118.934,0.832,3561.687,33621.434,0.019,0.0
214.928,2026-06-26T02:23:48.085580,14527.996,43118.934,0.812,3561.688,33621.434,0.019,0.0
214.979,2026-06-26T02:23:48.136527,14526.355,43118.934,0.799,3561.689,33621.434,0.019,0.0
215.03,2026-06-26T02:23:48.187534,14526.355,43118.934,0.789,3561.69,33621.434,0.019,0.0
215.081,2026-06-26T02:23:48.238487,14526.355,43118.934,0.782,3561.691,33621.434,0.019,0.0
