index,operation,start_s,end_s,duration_s,rss_start_mb,rss_end_mb,rss_delta_mb,rss_min_mb,rss_avg_mb,rss_peak_mb,rss_peak_s,vms_peak_mb,cpu_avg_percent,cpu_peak_percent,disk_read_delta_mb,disk_write_delta_mb,sample_count
2016,prefill: post: onnx.save,5579.182,5585.406,6.224,1446.492,1446.492,0.0,1446.492,1446.492,1446.492,5579.592,31546.668,0.96,1.045,14.083,0.0,83
2017,prefill: onnx.load,5585.406,5585.407,0.001,1446.766,1446.766,0.0,1446.766,1446.766,1446.766,5585.406,31554.672,0.626,0.626,0.0,0.0,1
2018,prefill: onnx.load,5585.407,5585.409,0.003,1447.883,1447.91,0.027,1447.883,1447.903,1447.91,5585.409,31562.676,0.386,0.583,0.375,0.0,4
2019,prefill: onnx.load,5585.409,5585.411,0.001,1447.91,1447.91,0.0,1447.91,1447.91,1447.91,5585.409,31562.676,0.307,0.307,0.0,0.0,1
2020,prefill: post: onnx.load,5585.411,5585.416,0.005,1447.91,1447.91,0.0,1447.91,1447.91,1447.91,5585.409,31562.676,0.307,0.307,0.0,0.0,1
2021,prefill: post: onnx.load,5585.416,5585.422,0.006,1449.508,1449.508,0.0,1449.508,1449.508,1449.508,5585.421,34650.691,0.14,0.14,0.0,0.0,1
2022,prefill: onnx.load,5585.422,5585.425,0.003,1449.508,1449.516,0.008,1449.508,1449.51,1449.516,5585.424,34650.691,0.552,1.312,0.75,0.0,4
2023,prefill: onnx.load,5585.425,5585.425,0.001,1449.516,1449.516,0.0,1449.516,1449.516,1449.516,5585.424,34650.691,1.312,1.312,0.0,0.0,1
2024,prefill: onnx.load,5585.425,5585.425,0.0,1449.516,1449.516,0.0,1449.516,1449.516,1449.516,5585.424,34650.691,1.312,1.312,0.0,0.0,1
2025,prefill: post: onnx.load,5585.425,5585.434,0.008,1452.031,1452.031,0.0,1452.031,1452.031,1452.031,5585.433,34650.691,1.352,1.388,0.374,0.0,2
2026,prefill: post: onnx.load,5585.434,5585.442,0.008,1452.031,1452.031,0.0,1452.031,1452.031,1452.031,5585.433,34650.691,1.317,1.317,0.0,0.0,1
2027,prefill: onnx.load,5585.442,5585.442,0.0,1457.555,1457.555,0.0,1457.555,1457.555,1457.555,5585.448,36186.695,1.293,1.293,0.0,0.0,1
2028,prefill: post: onnx.load,5585.442,5585.46,0.018,1457.555,1468.535,10.98,1457.555,1463.045,1468.535,5585.46,37722.699,1.436,1.579,0.374,0.0,2
2029,prefill: onnx.load,5585.46,5585.461,0.0,1468.535,1468.535,0.0,1468.535,1468.535,1468.535,5585.46,37722.699,1.579,1.579,0.0,0.0,1
2030,prefill: post: onnx.load,5585.461,5585.476,0.016,1487.207,1487.207,0.0,1487.207,1487.207,1487.207,5585.476,37722.699,1.776,1.776,0.0,0.0,1
2031,prefill: post: onnx.load,5585.476,5585.492,0.016,1487.207,1487.207,0.0,1487.207,1487.207,1487.207,5585.476,37722.699,1.776,1.776,0.0,0.0,1
2032,prefill: post: onnx.load,5585.492,5668.702,83.21,1586.91,39804.625,38217.715,1586.91,18825.01,39804.625,5666.346,69850.836,0.93,2.24,38303.433,0.0,622
2033,prefill: onnx.save,5668.702,5672.981,4.279,39804.625,39804.625,0.0,39804.625,39804.625,39804.625,5670.815,69850.836,1.086,1.182,0.0,0.0,2
2034,prefill: onnx.save,5672.981,5674.085,1.104,39804.625,39804.625,0.0,39804.625,39804.625,39804.625,5670.815,69850.836,0.989,0.989,0.0,0.0,1
2035,prefill: onnx.save,5674.085,5675.172,1.087,41364.609,41364.609,0.0,41364.609,41364.609,41364.609,5676.264,71450.844,0.925,0.925,0.0,0.0,1
2036,prefill: onnx.save,5675.172,5676.263,1.09,41364.609,41364.609,0.0,41364.609,41364.609,41364.609,5676.264,71450.844,0.925,0.925,0.0,0.0,1
2037,prefill: onnx.save,5676.263,5681.593,5.331,39806.195,41364.609,1558.414,39806.195,40585.402,41364.609,5676.264,71450.844,0.948,0.97,64.008,3076.008,2
2038,prefill: onnx.save,5681.593,5681.904,0.311,39806.195,39806.195,0.0,39806.195,39806.195,39806.195,5677.397,69914.84,0.97,0.97,0.0,0.0,1
2039,prefill: onnx.save,5681.904,5690.882,8.978,43004.641,43004.641,0.0,43004.641,43004.641,43004.641,5688.51,73050.852,0.999,0.999,0.0,0.0,1
2040,prefill: onnx.save,5690.882,5740.302,49.419,50684.66,47612.652,-3072.008,47612.652,51702.865,52156.66,5702.179,82202.871,0.577,1.118,91.271,11136.678,508
2041,prefill: post: onnx.save,5740.302,5742.848,2.547,44311.129,44311.129,0.0,44311.129,44311.129,44311.129,5742.848,74330.844,1.049,1.049,0.0,0.0,1
2042,prefill: post: onnx.save,5742.848,5743.341,0.493,38001.602,38001.602,0.0,38001.602,38001.602,38001.602,5743.341,67994.82,1.2,1.2,0.0,0.0,1
2043,prefill: post: onnx.save,5743.341,5751.183,7.841,33228.078,31692.113,-1535.965,31692.113,33210.454,33228.117,5744.979,63194.801,0.932,1.332,15.697,3076.388,87
2044,prefill: post: onnx.save,5751.183,5756.526,5.344,26918.59,23910.586,-3008.004,23910.586,26729.313,26918.59,5751.567,56858.777,0.871,1.108,8.557,4777.896,47
2045,prefill: post: onnx.save,5756.526,5756.881,0.355,19073.059,19073.059,0.0,19073.059,19073.059,19073.059,5756.88,48986.75,1.098,1.098,0.0,0.0,1
2046,prefill: post: onnx.save,5756.881,5759.161,2.28,14299.535,12763.531,-1536.004,12763.531,14242.646,14299.535,5757.243,44186.73,0.949,1.176,4.25,1537.388,27
2047,prefill: post: onnx.save,5759.161,5760.987,1.825,8027.512,6491.508,-1536.004,6491.508,7803.512,8027.512,5759.555,37914.707,0.706,1.046,3.27,1688.154,20
2048,prefill: post: onnx.save,5760.987,5766.851,5.864,1587.789,1587.797,0.008,1587.789,1587.789,1587.797,5766.85,31554.672,0.933,0.995,12.765,0.0,82
2049,prefill: onnx.load,5766.851,5766.852,0.001,1587.801,1587.801,0.0,1587.801,1587.801,1587.801,5766.851,31554.672,0.44,0.44,0.0,0.0,1
2050,prefill: onnx.load,5766.852,5766.852,0.001,1587.801,1587.801,0.0,1587.801,1587.801,1587.801,5766.851,31554.672,0.44,0.44,0.0,0.0,1
2051,prefill: onnx.load,5766.852,5766.853,0.0,1587.832,1587.832,0.0,1587.832,1587.832,1587.832,5766.853,31570.68,1.44,1.44,0.0,0.0,1
2052,prefill: onnx.load,5766.853,5766.854,0.001,1587.859,1587.859,0.0,1587.859,1587.859,1587.859,5766.854,31578.684,2.12,2.308,0.0,0.0,2
2053,prefill: onnx.load,5766.854,5766.855,0.001,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.854,31578.684,1.615,1.615,0.0,0.0,1
2054,prefill: onnx.load,5766.855,5766.855,0.0,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.854,31578.684,1.615,1.615,0.0,0.0,1
2055,prefill: onnx.load,5766.855,5766.857,0.002,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.856,31578.684,0.941,1.131,0.749,0.0,3
2056,prefill: post: onnx.load,5766.857,5766.863,0.005,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.857,31578.684,0.902,0.902,0.0,0.0,1
2057,prefill: onnx.load,5766.863,5766.865,0.003,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.865,31578.684,0.723,0.723,0.0,0.0,1
2058,prefill: post: onnx.load,5766.865,5766.874,0.008,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.865,31578.684,0.723,0.723,0.0,0.0,1
2059,prefill: post: onnx.load,5766.874,5766.881,0.008,1587.867,1587.867,0.0,1587.867,1587.867,1587.867,5766.865,31578.684,0.723,0.723,0.0,0.0,1
2060,prefill: post: onnx.load,5766.881,5766.929,0.048,1588.621,1589.109,0.488,1588.539,1588.757,1589.109,5766.927,37722.699,0.869,0.881,1.374,0.0,3
2061,prefill: post: onnx.load,5766.929,5766.939,0.01,1589.109,1589.109,0.0,1589.109,1589.109,1589.109,5766.927,37722.699,0.857,0.857,0.0,0.0,1
2062,prefill: post: onnx.load,5766.939,5767.002,0.063,1324.879,1324.879,0.0,1324.879,1324.879,1324.879,5766.998,37722.699,0.916,0.916,0.0,0.0,1
2063,prefill: post: onnx.load,5767.002,5767.017,0.014,1324.879,1324.879,0.0,1324.879,1324.879,1324.879,5766.998,37722.699,0.916,0.916,0.0,0.0,1
2064,prefill: post: onnx.load,5767.017,5835.284,68.268,1356.16,39749.488,38393.328,1356.16,16487.277,39749.488,5833.177,69786.836,1.106,2.048,38244.671,1.0,369
2065,prefill: onnx.save,5835.284,5840.757,5.473,39749.488,41285.492,1536.004,39749.488,40517.49,41285.492,5840.614,71322.84,1.223,1.226,19.751,0.008,2
2066,prefill: onnx.save,5840.757,5844.319,3.562,39806.25,39805.887,-0.363,39805.887,40299.211,41285.496,5840.772,71322.84,0.994,1.106,0.001,0.0,3
2067,prefill: onnx.save,5844.319,5844.32,0.001,39806.25,39806.25,0.0,39806.25,39806.25,39806.25,5844.318,69914.84,1.103,1.103,0.0,0.0,1
2068,prefill: onnx.save,5844.32,5844.32,0.0,39806.25,39806.25,0.0,39806.25,39806.25,39806.25,5844.318,69914.84,1.103,1.103,0.0,0.0,1
2069,prefill: onnx.save,5844.32,5844.321,0.001,39806.25,39806.25,0.0,39806.25,39806.25,39806.25,5844.318,69914.84,1.103,1.103,0.0,0.0,1
2070,prefill: onnx.save,5844.321,5846.59,2.269,39806.25,39806.25,0.0,39806.25,39806.25,39806.25,5844.318,69914.84,1.103,1.103,0.0,0.0,1
2071,prefill: onnx.save,5846.59,5856.24,9.65,44477.766,44477.766,0.0,44477.766,44477.766,44477.766,5851.274,74522.852,0.912,0.912,0.0,0.0,1
2072,prefill: onnx.save,5856.24,5913.324,57.084,50621.785,50622.273,0.488,49085.781,52084.895,52157.789,5863.161,82202.871,0.516,1.031,105.995,12408.154,590
2073,prefill: post: onnx.save,5913.324,5937.349,24.025,45848.75,44312.746,-1536.004,44312.746,45715.194,45848.75,5913.682,75866.848,0.544,0.966,54.328,3219.146,311
2074,prefill: post: onnx.save,5937.349,5943.624,6.275,39576.727,36568.727,-3008.0,36568.727,39354.86,39576.727,5937.734,69594.824,0.871,1.092,11.256,4699.138,60
2075,prefill: post: onnx.save,5943.624,5944.352,0.729,28723.219,28723.219,0.0,28723.219,28723.219,28723.219,5944.352,58714.793,1.179,1.179,0.0,0.0,1
2076,prefill: post: onnx.save,5944.352,5945.871,1.518,23949.699,23949.699,0.0,23949.699,23949.699,23949.699,5945.87,53914.773,1.213,1.213,0.0,0.0,1
2077,prefill: post: onnx.save,5945.871,5946.283,0.412,19112.176,19112.176,0.0,19112.176,19112.176,19112.176,5946.283,49050.75,1.349,1.349,0.0,0.0,1
2078,prefill: post: onnx.save,5946.283,5947.577,1.294,14357.402,12821.406,-1535.996,12821.406,14083.948,14357.402,5946.642,44250.73,1.084,1.408,1.962,1642.904,11
2079,prefill: post: onnx.save,5947.577,5948.452,0.874,8047.883,6511.883,-1536.0,6511.883,7791.883,8047.883,5947.97,37914.707,0.846,1.076,0.872,1536.388,6
2080,prefill: post: onnx.save,5948.452,5955.23,6.778,1587.094,1587.094,0.0,1587.094,1587.094,1587.094,5948.805,31546.668,0.942,1.034,15.221,0.0,92
2081,prefill: onnx.load,5955.23,5955.232,0.002,1587.105,1587.105,0.0,1587.105,1587.109,1587.117,5955.232,31562.676,0.485,0.665,0.002,0.0,3
2082,prefill: onnx.load,5955.232,5955.235,0.003,1587.148,1587.164,0.016,1587.148,1587.159,1587.164,5955.233,31578.684,2.148,2.72,0.002,0.0,3
2083,prefill: onnx.load,5955.235,5955.235,0.0,1587.172,1587.172,0.0,1587.172,1587.172,1587.172,5955.235,31578.684,1.904,1.904,0.0,0.0,1
2084,prefill: onnx.load,5955.235,5955.235,0.0,1587.172,1587.172,0.0,1587.172,1587.172,1587.172,5955.235,31578.684,1.904,1.904,0.0,0.0,1
2085,prefill: onnx.load,5955.235,5955.236,0.001,1587.172,1587.172,0.0,1587.172,1587.172,1587.172,5955.235,31578.684,1.904,1.904,0.0,0.0,1
2086,prefill: onnx.load,5955.236,5955.236,0.0,1587.172,1587.172,0.0,1587.172,1587.172,1587.172,5955.235,31578.684,1.904,1.904,0.0,0.0,1
2087,prefill: onnx.load,5955.236,5955.237,0.0,1587.172,1587.172,0.0,1587.172,1587.172,1587.172,5955.235,31578.684,1.904,1.904,0.0,0.0,1
2088,prefill: onnx.load,5955.237,5955.283,0.046,1587.172,1587.172,0.0,1587.172,1587.172,1587.172,5955.259,31578.684,1.393,1.639,0.374,0.0,2
2089,prefill: post: onnx.load,5955.283,5955.299,0.016,1587.254,1587.266,0.012,1587.25,1587.255,1587.266,5955.299,31578.684,0.988,1.921,0.002,0.0,7
2090,prefill: post: onnx.load,5955.299,5955.311,0.011,1587.266,1587.266,0.0,1587.266,1587.266,1587.266,5955.299,31578.684,1.921,1.921,0.0,0.0,1
2091,prefill: post: onnx.load,5955.311,5955.321,0.011,1587.266,1587.266,0.0,1587.266,1587.266,1587.266,5955.299,31578.684,1.921,1.921,0.0,0.0,1
2092,prefill: post: onnx.load,5955.321,5955.326,0.005,1587.266,1587.266,0.0,1587.266,1587.266,1587.266,5955.299,31578.684,1.921,1.921,0.0,0.0,1
2093,prefill: post: onnx.load,5955.326,5955.347,0.02,1587.266,1587.266,0.0,1587.266,1587.266,1587.266,5955.299,31578.684,1.921,1.921,0.0,0.0,1
2094,prefill: post: onnx.load,5955.347,5955.352,0.005,1587.266,1587.266,0.0,1587.266,1587.266,1587.266,5955.299,31578.684,1.921,1.921,0.0,0.0,1
2095,prefill: post: onnx.load,5955.352,5955.362,0.01,1587.266,1587.266,0.0,1587.266,1587.266,1587.266,5955.299,31578.684,1.921,1.921,0.0,0.0,1
2096,prefill: post: onnx.load,5955.362,5980.183,24.821,1908.059,22014.93,20106.871,1908.059,11738.479,22014.93,5976.759,52186.762,1.833,2.71,20614.637,0.0,68
2097,prefill: onnx.save,5980.183,5981.212,1.029,23824.762,23824.762,0.0,23824.762,23824.762,23824.762,5981.211,56986.785,1.32,1.32,0.0,0.0,1
2098,prefill: onnx.save,5981.212,5989.909,8.697,30029.109,30029.109,0.0,30029.109,30029.109,30029.109,5989.907,60250.801,1.394,1.394,0.0,0.0,1
2099,prefill: onnx.save,5989.909,6005.849,15.941,34463.27,41519.598,7056.328,34463.27,38862.304,41519.598,6005.849,72794.84,0.964,1.487,3151.133,146.766,65
2100,prefill: onnx.save,6005.849,6017.25,11.4,41822.762,42857.047,1034.285,41822.762,43063.841,43902.871,6011.698,74458.852,0.892,1.194,3210.23,3223.758,36
2101,prefill: onnx.save,6017.25,6023.852,6.602,44441.113,44441.113,0.0,44441.113,44441.113,44441.113,6018.177,74458.852,1.199,1.199,0.0,0.0,1
2102,prefill: post: onnx.save,6023.852,6031.134,7.282,35161.086,36633.086,1472.0,35161.086,35651.753,36633.086,6024.355,66650.824,1.159,1.257,0.0,0.008,3
2103,prefill: onnx.save,6031.134,6032.068,0.934,35161.086,35161.086,0.0,35161.086,35161.086,35161.086,6031.123,65178.824,1.063,1.063,0.0,0.0,1
2104,prefill: onnx.save,6032.068,6032.098,0.03,36633.086,36633.086,0.0,36633.086,36633.086,36633.086,6032.108,66650.824,1.041,1.041,0.0,0.0,1
2105,prefill: onnx.save,6032.098,6034.028,1.931,36633.086,36633.086,0.0,36633.086,36633.086,36633.086,6032.108,66650.824,15.885,30.729,0.001,3082.008,2
2106,prefill: post: onnx.save,6034.028,6036.628,2.6,36633.086,36633.086,0.0,36633.086,36633.086,36633.086,6032.108,66650.824,30.729,30.729,0.0,0.0,1
2107,prefill: post: onnx.save,6036.628,6085.178,48.55,30286.055,31694.051,1407.996,30222.051,32932.701,33230.055,6040.798,63194.801,0.516,21.917,103.372,5268.17,585
2108,prefill: post: onnx.save,6085.178,6086.469,1.292,26920.527,25384.523,-1536.004,25384.523,26792.527,26920.527,6085.555,56858.777,0.71,0.893,1.885,1540.388,12
2109,prefill: post: onnx.save,6086.469,6096.785,10.315,20573.621,19037.617,-1536.004,19037.617,20540.589,20573.621,6086.781,50522.754,0.93,1.24,16.685,6193.912,93
2110,prefill: post: onnx.save,6096.785,6097.776,0.992,14301.598,12765.594,-1536.004,12765.594,14109.597,14301.598,6097.218,44250.73,0.963,1.107,1.031,1559.138,8
2111,prefill: post: onnx.save,6097.776,6098.967,1.191,7992.07,6456.066,-1536.004,6456.066,7852.434,7992.07,6098.151,37914.707,0.778,1.028,1.684,1559.138,11
2112,prefill: post: onnx.save,6098.967,6108.766,9.799,1591.621,1591.621,0.0,1591.621,1591.621,1591.621,6099.332,31546.668,0.966,1.086,23.227,0.0,131
2113,prefill: onnx.load,6108.766,6108.768,0.002,1591.625,1591.633,0.008,1591.625,1591.63,1591.633,6108.767,31554.672,0.469,0.643,0.001,0.0,3
2114,prefill: onnx.load,6108.768,6108.768,0.001,1591.633,1591.633,0.0,1591.633,1591.633,1591.633,6108.767,31554.672,0.315,0.315,0.0,0.0,1
2115,prefill: onnx.load,6108.768,6108.769,0.0,1591.652,1591.652,0.0,1591.652,1591.652,1591.652,6108.769,31562.676,0.221,0.221,0.0,0.0,1
2116,prefill: onnx.load,6108.769,6108.769,0.001,1591.66,1591.66,0.0,1591.66,1591.66,1591.66,6108.769,31562.676,0.154,0.154,0.0,0.0,1
2117,prefill: onnx.load,6108.769,6108.77,0.0,1591.66,1591.66,0.0,1591.66,1591.66,1591.66,6108.769,31562.676,0.154,0.154,0.0,0.0,1
2118,prefill: onnx.load,6108.77,6108.773,0.004,1591.66,1591.66,0.0,1591.66,1591.66,1591.66,6108.773,31562.676,0.704,0.704,0.0,0.0,1
2119,prefill: post: onnx.load,6108.773,6108.779,0.005,1592.805,1592.805,0.0,1592.805,1592.805,1592.805,6108.778,33098.68,0.925,0.925,0.0,0.0,1
2120,prefill: post: onnx.load,6108.779,6108.832,0.054,1339.051,1339.051,0.0,1339.051,1339.051,1339.051,6108.832,34634.684,0.91,0.91,0.0,0.0,1
2121,prefill: post: onnx.load,6108.832,6108.853,0.021,1376.27,1376.113,-0.156,1376.113,1376.276,1376.445,6108.848,36170.688,1.627,1.869,0.0,0.0,3
2122,prefill: post: onnx.load,6108.853,6108.858,0.005,1376.27,1376.27,0.0,1376.27,1376.27,1376.27,6108.851,36170.688,1.359,1.359,0.0,0.0,1
2123,prefill: post: onnx.load,6108.858,6108.874,0.015,1376.27,1376.27,0.0,1376.27,1376.27,1376.27,6108.851,36170.688,1.359,1.359,0.0,0.0,1
2124,prefill: post: onnx.load,6108.874,6126.21,17.336,1770.102,20261.773,18491.672,1770.102,9779.521,20261.773,6126.137,50477.77,3.172,4.273,18818.274,0.0,23
2125,prefill: onnx.save,6126.21,6136.92,10.711,24605.008,28117.098,3512.09,24605.008,25672.119,28117.098,6135.914,58157.789,2.348,2.46,6212.837,3090.75,4
2126,prefill: onnx.save,6136.92,6149.338,12.417,29851.465,30514.395,662.93,29851.465,30182.93,30514.395,6147.235,61485.801,1.696,1.797,1537.009,86.75,2
2127,prefill: onnx.save,6149.338,6151.56,2.222,31385.641,31385.641,0.0,31385.641,31385.641,31385.641,6150.555,61421.797,1.404,1.404,0.0,0.0,1
2128,prefill: onnx.save,6151.56,6151.56,0.0,31385.641,31385.641,0.0,31385.641,31385.641,31385.641,6150.555,61421.797,1.404,1.404,0.0,0.0,1
2129,prefill: onnx.save,6151.56,6160.98,9.42,33087.41,33087.41,0.0,33087.41,33087.41,33087.41,6160.831,63149.809,1.385,1.385,0.0,0.0,1
2130,prefill: onnx.save,6160.98,6188.556,27.576,40290.422,38754.422,-1536.0,38754.422,40285.435,40290.422,6166.302,70352.82,0.418,1.315,53.971,1536.396,308
2131,prefill: post: onnx.save,6188.556,6202.379,13.823,34329.898,31321.895,-3008.004,31321.895,34250.137,34329.898,6190.101,64365.797,0.577,0.859,24.048,6212.654,134
2132,prefill: post: onnx.save,6202.379,6216.19,13.811,26585.875,26521.875,-64.0,26521.871,27856.791,28057.875,6204.114,58093.773,0.644,0.929,26.867,3288.154,155
2133,prefill: post: onnx.save,6216.19,6217.524,1.335,21703.195,20167.191,-1536.004,20167.191,21466.887,21703.195,6216.589,51757.75,0.607,0.938,1.966,1560.138,13
2134,prefill: post: onnx.save,6217.524,6218.499,0.974,15393.668,13857.672,-1535.996,13857.672,15201.668,15393.668,6217.894,45421.727,0.665,0.973,1.031,1559.138,8
2135,prefill: post: onnx.save,6218.499,6227.365,8.866,9084.148,7548.527,-1535.621,7548.527,9069.093,9084.148,6218.862,39085.703,0.581,0.699,17.433,3118.91,102
2136,prefill: post: onnx.save,6227.365,6237.295,9.93,1496.934,1496.934,0.0,1496.934,1496.934,1496.934,6227.866,31546.668,0.951,1.078,22.614,0.0,135
2137,prefill: onnx.load,6237.295,6237.298,0.002,1499.383,1499.383,0.0,1499.383,1499.383,1499.383,6237.297,31546.668,0.628,0.628,0.0,0.0,1
2138,prefill: post: onnx.load,6237.298,6237.298,0.0,1499.383,1499.383,0.0,1499.383,1499.383,1499.383,6237.298,31546.668,0.44,0.44,0.0,0.0,1
2139,prefill: onnx.load,6237.298,6237.301,0.003,1501.617,1501.617,0.0,1501.617,1501.617,1501.617,6237.3,31546.668,0.308,0.308,0.0,0.0,1
2140,prefill: post: onnx.load,6237.301,6237.316,0.016,1509.578,1509.578,0.0,1509.578,1509.578,1509.578,6237.315,31546.668,0.597,0.67,-0.0,0.0,2
2141,prefill: onnx.save,6237.316,6237.338,0.022,1511.875,1511.875,0.0,1511.875,1511.875,1511.875,6237.337,31546.668,0.685,0.685,0.0,0.0,1
2142,prefill: post: onnx.save,6237.338,6237.338,0.0,1511.875,1511.875,0.0,1511.875,1511.875,1511.875,6237.338,31546.668,0.479,0.479,0.0,0.0,1
2143,prefill: onnx.load,6237.338,6237.339,0.001,1512.035,1512.035,0.0,1512.035,1512.035,1512.035,6237.338,31546.668,0.336,0.336,0.0,0.0,1
2144,prefill: post: onnx.load,6237.339,6237.339,0.0,1512.035,1512.035,0.0,1512.035,1512.035,1512.035,6237.339,31546.668,0.235,0.235,0.0,0.0,1
2145,prefill: onnx.load,6237.339,6237.34,0.001,1512.957,1512.957,0.0,1512.957,1512.957,1512.957,6237.34,31546.668,0.164,0.164,0.0,0.0,1
2146,prefill: post: onnx.load,6237.34,6237.38,0.04,1517.648,1517.648,0.0,1517.648,1517.648,1517.648,6237.38,31546.668,0.406,0.406,0.0,0.0,1
2147,prefill: onnx.save,6237.38,6237.402,0.022,1519.527,1519.527,0.0,1519.527,1519.527,1519.527,6237.402,31546.668,0.497,0.497,0.0,0.0,1
2148,prefill: post: onnx.save,6237.402,6237.403,0.0,1519.527,1519.527,0.0,1519.527,1519.527,1519.527,6237.402,31546.668,0.348,0.348,0.0,0.0,1
2149,prefill: onnx.load,6237.403,6237.403,0.001,1519.527,1519.527,0.0,1519.527,1519.527,1519.527,6237.403,31546.668,0.244,0.244,0.0,0.0,1
2150,prefill: post: onnx.load,6237.403,6237.403,0.0,1519.527,1519.527,0.0,1519.527,1519.527,1519.527,6237.403,31546.668,0.171,0.171,0.0,0.0,1
2151,prefill: onnx.load,6237.403,6237.404,0.001,1519.539,1519.539,0.0,1519.539,1519.539,1519.539,6237.404,31546.668,0.119,0.119,0.0,0.0,1
2152,prefill: post: onnx.load,6237.404,6237.447,0.042,1520.223,1520.223,0.0,1520.223,1520.223,1520.223,6237.446,31546.668,0.362,0.362,0.0,0.0,1
2153,prefill: onnx.save,6237.447,6237.469,0.023,1520.477,1520.477,0.0,1520.477,1520.477,1520.477,6237.469,31546.668,0.461,0.461,0.0,0.0,1
2154,prefill: post: onnx.save,6237.469,6237.469,0.0,1520.477,1520.477,0.0,1520.477,1520.477,1520.477,6237.469,31546.668,0.323,0.323,0.0,0.0,1
2155,prefill: onnx.load,6237.469,6237.47,0.001,1520.477,1520.477,0.0,1520.477,1520.477,1520.477,6237.47,31546.668,0.226,0.226,0.0,0.0,1
2156,prefill: post: onnx.load,6237.47,6237.47,0.0,1520.477,1520.477,0.0,1520.477,1520.477,1520.477,6237.47,31546.668,0.158,0.158,0.0,0.0,1
2157,prefill: onnx.load,6237.47,6237.472,0.001,1520.477,1520.477,0.0,1520.477,1520.477,1520.477,6237.471,31546.668,0.111,0.111,0.0,0.0,1
2158,prefill: post: onnx.load,6237.472,6237.518,0.047,1522.703,1522.703,0.0,1522.703,1522.703,1522.703,6237.518,31546.668,0.381,0.381,0.0,0.0,1
2159,prefill: onnx.save,6237.518,6237.543,0.025,1525.793,1525.793,0.0,1525.793,1525.793,1525.793,6237.542,31546.668,0.456,0.456,0.0,0.0,1
2160,prefill: post: onnx.save,6237.543,6237.543,0.0,1525.793,1525.793,0.0,1525.793,1525.793,1525.793,6237.543,31546.668,0.319,0.319,0.0,0.0,1
2161,prefill: onnx.load,6237.543,6237.544,0.001,1525.812,1525.812,0.0,1525.812,1525.812,1525.812,6237.544,31546.668,0.223,0.223,0.0,0.0,1
2162,prefill: post: onnx.load,6237.544,6237.544,0.0,1525.812,1525.812,0.0,1525.812,1525.812,1525.812,6237.544,31546.668,0.156,0.156,0.0,0.0,1
2163,prefill: onnx.load,6237.544,6237.545,0.001,1525.812,1525.812,0.0,1525.812,1525.812,1525.812,6237.545,31546.668,0.109,0.109,0.0,0.0,1
2164,prefill: post: onnx.load,6237.545,6237.594,0.049,1527.188,1527.188,0.0,1527.188,1527.188,1527.188,6237.594,31546.668,0.316,0.316,0.0,0.0,1
2165,prefill: onnx.save,6237.594,6237.619,0.024,1527.191,1527.191,0.0,1527.191,1527.191,1527.191,6237.619,31546.668,0.412,0.412,0.0,0.0,1
2166,prefill: post: onnx.save,6237.619,6237.619,0.0,1527.191,1527.191,0.0,1527.191,1527.191,1527.191,6237.619,31546.668,0.288,0.288,0.0,0.0,1
2167,prefill: onnx.load,6237.619,6237.62,0.001,1527.254,1527.254,0.0,1527.254,1527.254,1527.254,6237.62,31546.668,3.101,3.101,0.0,0.0,1
2168,prefill: post: onnx.load,6237.62,6237.62,0.0,1527.254,1527.254,0.0,1527.254,1527.254,1527.254,6237.62,31546.668,2.171,2.171,0.0,0.0,1
2169,prefill: onnx.load,6237.62,6237.622,0.001,1527.254,1527.254,0.0,1527.254,1527.254,1527.254,6237.621,31546.668,1.52,1.52,0.0,0.0,1
2170,prefill: post: onnx.load,6237.622,6237.675,0.054,1529.652,1529.652,0.0,1529.652,1529.652,1529.652,6237.675,31546.668,1.325,1.325,0.0,0.0,1
2171,prefill: onnx.save,6237.675,6237.701,0.026,1529.656,1529.656,0.0,1529.656,1529.656,1529.656,6237.701,31546.668,1.11,1.11,0.0,0.0,1
2172,prefill: post: onnx.save,6237.701,6237.701,0.0,1529.656,1529.656,0.0,1529.656,1529.656,1529.656,6237.701,31546.668,0.777,0.777,0.0,0.0,1
2173,prefill: onnx.load,6237.701,6237.702,0.001,1529.656,1529.656,0.0,1529.656,1529.656,1529.656,6237.702,31546.668,3.577,3.577,0.0,0.0,1
2174,prefill: post: onnx.load,6237.702,6237.702,0.0,1529.656,1529.656,0.0,1529.656,1529.656,1529.656,6237.702,31546.668,2.504,2.504,0.0,0.0,1
2175,prefill: onnx.load,6237.702,6237.704,0.001,1529.656,1529.656,0.0,1529.656,1529.656,1529.656,6237.703,31546.668,1.753,1.753,0.0,0.0,1
2176,prefill: post: onnx.load,6237.704,6237.762,0.058,1532.246,1532.246,0.0,1532.246,1532.246,1532.246,6237.761,31546.668,1.429,1.429,0.0,0.0,1
2177,prefill: onnx.save,6237.762,6237.788,0.027,1532.246,1532.246,0.0,1532.246,1532.246,1532.246,6237.788,31546.668,1.263,1.263,0.0,0.0,1
